Site,Slot,Loop,Pattern Name,Linear ADDR,ROW,BANK,COL,EXP Value,RD Value,Re-read value1,Re-read value2,Re-read value3,XOR Val1
15,7,2,victim,0x40000808,0x1010,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000880,0x1100,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000888,0x1110,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000B00,0x1600,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000B80,0x1700,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000B88,0x1710,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000C00,0x1800,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000C08,0x1810,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000C80,0x1900,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000C88,0x1910,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000F00,0x1E00,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000F08,0x1E10,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000F80,0x1F00,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000F88,0x1F10,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001100,0x2200,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001108,0x2210,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001180,0x2300,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001188,0x2310,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001200,0x2400,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001208,0x2410,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001280,0x2500,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001288,0x2510,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001500,0x2A00,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001508,0x2A10,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001580,0x2B00,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001588,0x2B10,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001600,0x2C00,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001608,0x2C10,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001680,0x2D00,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001688,0x2D10,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001800,0x3000,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40001808,0x3010,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,randomblk,0x40000100,0x200,0,0x0,42021,800080008420A1,800080008420A1,800080008420A1,800080008420A1,80008000800080
15,7,2,randomblk,0x40000108,0x210,0,0x0,1004080601,80009004880681,80009004880681,80009004880681,80009004880681,80008000800080
15,7,2,randomblk,0x40000110,0x220,0,0x0,421290949428C5,C21290949428C5,C21290949428C5,C21290949428C5,C21290949428C5,80000000000000
15,7,2,randomblk,0x40000118,0x230,0,0x0,140048203D8063,9400C820BD80E3,9400C820BD80E3,9400C820BD80E3,9400C820BD80E3,80008000800080
15,7,2,randomblk,0x40000120,0x240,0,0x0,83B5CC6350D3271B,83B5CCE350D3279B,83B5CCE350D3279B,83B5CCE350D3279B,83B5CCE350D3279B,8000000080
15,7,2,randomblk,0x40000128,0x250,0,0x0,7D0ED7D906977D63,7D8ED7D906977DE3,7D8ED7D906977DE3,7D8ED7D906977DE3,7D8ED7D906977DE3,80000000000080
15,7,2,randomblk,0x40000130,0x260,0,0x0,59413AD34563D63E,59C13AD345E3D6BE,59C13AD345E3D6BE,59C13AD345E3D6BE,59C13AD345E3D6BE,80000000800080
15,7,2,randomblk,0x40000138,0x270,0,0x0,BD76C32045EAB46C,BDF6C3A045EAB4EC,BDF6C3A045EAB4EC,BDF6C3A045EAB4EC,BDF6C3A045EAB4EC,80008000000080
15,7,2,randomblk,0x40000140,0x280,0,0x0,C74DDB9AA39E063F,C7CDDB9AA39E06BF,C7CDDB9AA39E06BF,C7CDDB9AA39E06BF,C7CDDB9AA39E06BF,80000000000080
15,7,2,randomblk,0x40000148,0x290,0,0x0,FBE88F32B107A5F3,FBE88FB2B187A5F3,FBE88FB2B187A5F3,FBE88FB2B187A5F3,FBE88FB2B187A5F3,8000800000
15,7,2,randomblk,0x40000150,0x2A0,0,0x0,ABDB2EB00F2C02CF,ABDB2EB00FAC02CF,ABDB2EB00FAC02CF,ABDB2EB00FAC02CF,ABDB2EB00FAC02CF,800000
15,7,2,randomblk,0x40000158,0x2B0,0,0x0,FA44230033B8BD5,FA442B003BB8BD5,FA442B003BB8BD5,FA442B003BB8BD5,FA442B003BB8BD5,8000800000
15,7,2,randomblk,0x40000160,0x2C0,0,0x0,7BA2356C3E38CC55,7BA235EC3EB8CCD5,7BA235EC3EB8CCD5,7BA235EC3EB8CCD5,7BA235EC3EB8CCD5,8000800080
15,7,2,randomblk,0x40000168,0x2D0,0,0x0,9CFA29B322180E0C,9CFA29B322980E8C,9CFA29B322980E8C,9CFA29B322980E8C,9CFA29B322980E8C,800080
15,7,2,randomblk,0x40000170,0x2E0,0,0x0,E04803D6A11263E0,E0C803D6A19263E0,E0C803D6A19263E0,E0C803D6A19263E0,E0C803D6A19263E0,80000000800000
15,7,2,randomblk,0x40000178,0x2F0,0,0x0,E6665A5D5416BFB7,E6E65ADD5496BFB7,E6E65ADD5496BFB7,E6E65ADD5496BFB7,E6E65ADD5496BFB7,80008000800000
15,7,2,randomblk,0x40000180,0x300,0,0x0,42021,800080008420A1,800080008420A1,800080008420A1,800080008420A1,80008000800080
15,7,2,randomblk,0x40000188,0x310,0,0x0,1004080601,80009004880681,80009004880681,80009004880681,80009004880681,80008000800080
15,7,2,randomblk,0x40000190,0x320,0,0x0,421290949428C5,C21290949428C5,C21290949428C5,C21290949428C5,C21290949428C5,80000000000000
15,7,2,randomblk,0x40000198,0x330,0,0x0,140048203D8063,9400C820BD80E3,9400C820BD80E3,9400C820BD80E3,9400C820BD80E3,80008000800080
15,7,2,randomblk,0x400001A0,0x340,0,0x0,83B5CC6350D3271B,83B5CCE350D3279B,83B5CCE350D3279B,83B5CCE350D3279B,83B5CCE350D3279B,8000000080
15,7,2,randomblk,0x400001A8,0x350,0,0x0,7D0ED7D906977D63,7D8ED7D906977DE3,7D8ED7D906977DE3,7D8ED7D906977DE3,7D8ED7D906977DE3,80000000000080
15,7,2,randomblk,0x400001B0,0x360,0,0x0,59413AD34563D63E,59C13AD345E3D6BE,59C13AD345E3D6BE,59C13AD345E3D6BE,59C13AD345E3D6BE,80000000800080
15,7,2,randomblk,0x400001B8,0x370,0,0x0,BD76C32045EAB46C,BDF6C3A045EAB4EC,BDF6C3A045EAB4EC,BDF6C3A045EAB4EC,BDF6C3A045EAB4EC,80008000000080
15,7,2,randomblk,0x400001C0,0x380,0,0x0,C74DDB9AA39E063F,C7CDDB9AA39E06BF,C7CDDB9AA39E06BF,C7CDDB9AA39E06BF,C7CDDB9AA39E06BF,80000000000080
15,7,2,randomblk,0x400001C8,0x390,0,0x0,FBE88F32B107A5F3,FBE88FB2B187A5F3,FBE88FB2B187A5F3,FBE88FB2B187A5F3,FBE88FB2B187A5F3,8000800000
15,7,2,randomblk,0x400001D0,0x3A0,0,0x0,ABDB2EB00F2C02CF,ABDB2EB00FAC02CF,ABDB2EB00FAC02CF,ABDB2EB00FAC02CF,ABDB2EB00FAC02CF,800000
15,7,2,randomblk,0x400001D8,0x3B0,0,0x0,FA44230033B8BD5,FA442B003BB8BD5,FA442B003BB8BD5,FA442B003BB8BD5,FA442B003BB8BD5,8000800000
15,7,2,randomblk,0x400001E0,0x3C0,0,0x0,7BA2356C3E38CC55,7BA235EC3EB8CCD5,7BA235EC3EB8CCD5,7BA235EC3EB8CCD5,7BA235EC3EB8CCD5,8000800080
15,7,2,randomblk,0x400001E8,0x3D0,0,0x0,9CFA29B322180E0C,9CFA29B322980E8C,9CFA29B322980E8C,9CFA29B322980E8C,9CFA29B322980E8C,800080
15,7,2,randomblk,0x400001F0,0x3E0,0,0x0,E04803D6A11263E0,E0C803D6A19263E0,E0C803D6A19263E0,E0C803D6A19263E0,E0C803D6A19263E0,80000000800000
15,7,2,randomblk,0x400001F8,0x3F0,0,0x0,E6665A5D5416BFB7,E6E65ADD5496BFB7,E6E65ADD5496BFB7,E6E65ADD5496BFB7,E6E65ADD5496BFB7,80008000800000
15,7,2,randomblk,0x40000200,0x400,0,0x0,42021,800080008420A1,800080008420A1,800080008420A1,800080008420A1,80008000800080
15,7,2,randomblk,0x40000208,0x410,0,0x0,1004080601,80009004880681,80009004880681,80009004880681,80009004880681,80008000800080
15,7,2,randomblk,0x40000210,0x420,0,0x0,421290949428C5,C21290949428C5,C21290949428C5,C21290949428C5,C21290949428C5,80000000000000
15,7,2,randomblk,0x40000218,0x430,0,0x0,140048203D8063,9400C820BD80E3,9400C820BD80E3,9400C820BD80E3,9400C820BD80E3,80008000800080
15,7,2,randomblk,0x40000220,0x440,0,0x0,83B5CC6350D3271B,83B5CCE350D3279B,83B5CCE350D3279B,83B5CCE350D3279B,83B5CCE350D3279B,8000000080
15,7,2,randomblk,0x40000228,0x450,0,0x0,7D0ED7D906977D63,7D8ED7D906977DE3,7D8ED7D906977DE3,7D8ED7D906977DE3,7D8ED7D906977DE3,80000000000080
15,7,2,randomblk,0x40000230,0x460,0,0x0,59413AD34563D63E,59C13AD345E3D6BE,59C13AD345E3D6BE,59C13AD345E3D6BE,59C13AD345E3D6BE,80000000800080
15,7,2,randomblk,0x40000238,0x470,0,0x0,BD76C32045EAB46C,BDF6C3A045EAB4EC,BDF6C3A045EAB4EC,BDF6C3A045EAB4EC,BDF6C3A045EAB4EC,80008000000080
15,7,2,randomblk,0x40000240,0x480,0,0x0,C74DDB9AA39E063F,C7CDDB9AA39E06BF,C7CDDB9AA39E06BF,C7CDDB9AA39E06BF,C7CDDB9AA39E06BF,80000000000080
15,7,2,randomblk,0x40000248,0x490,0,0x0,FBE88F32B107A5F3,FBE88FB2B187A5F3,FBE88FB2B187A5F3,FBE88FB2B187A5F3,FBE88FB2B187A5F3,8000800000
15,7,2,randomblk,0x40000250,0x4A0,0,0x0,ABDB2EB00F2C02CF,ABDB2EB00FAC02CF,ABDB2EB00FAC02CF,ABDB2EB00FAC02CF,ABDB2EB00FAC02CF,800000
15,7,2,randomblk,0x40000258,0x4B0,0,0x0,FA44230033B8BD5,FA442B003BB8BD5,FA442B003BB8BD5,FA442B003BB8BD5,FA442B003BB8BD5,8000800000
15,7,2,randomblk,0x40000260,0x4C0,0,0x0,7BA2356C3E38CC55,7BA235EC3EB8CCD5,7BA235EC3EB8CCD5,7BA235EC3EB8CCD5,7BA235EC3EB8CCD5,8000800080
15,7,2,randomblk,0x40000268,0x4D0,0,0x0,9CFA29B322180E0C,9CFA29B322980E8C,9CFA29B322980E8C,9CFA29B322980E8C,9CFA29B322980E8C,800080
15,7,2,randomblk,0x40000270,0x4E0,0,0x0,E04803D6A11263E0,E0C803D6A19263E0,E0C803D6A19263E0,E0C803D6A19263E0,E0C803D6A19263E0,80000000800000
15,7,2,randomblk,0x40000278,0x4F0,0,0x0,E6665A5D5416BFB7,E6E65ADD5496BFB7,E6E65ADD5496BFB7,E6E65ADD5496BFB7,E6E65ADD5496BFB7,80008000800000
15,7,2,randomblk,0x40000280,0x500,0,0x0,42021,800080008420A1,800080008420A1,800080008420A1,800080008420A1,80008000800080
15,7,2,randomblk,0x40000288,0x510,0,0x0,1004080601,80009004880681,80009004880681,80009004880681,80009004880681,80008000800080
15,7,3,movinv8,0x5FFF723E,0x7FEE,2,0xF8,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF723C,0x7FEE,2,0xF0,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF723A,0x7FEE,2,0xE8,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7238,0x7FEE,2,0xE0,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7236,0x7FEE,2,0xD8,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7234,0x7FEE,2,0xD0,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7232,0x7FEE,2,0xC8,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7230,0x7FEE,2,0xC0,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF722E,0x7FEE,2,0xB8,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF722C,0x7FEE,2,0xB0,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF722A,0x7FEE,2,0xA8,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7228,0x7FEE,2,0xA0,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7226,0x7FEE,2,0x98,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7224,0x7FEE,2,0x90,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7222,0x7FEE,2,0x88,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7220,0x7FEE,2,0x80,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF721E,0x7FEE,2,0x78,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF721C,0x7FEE,2,0x70,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7218,0x7FEE,2,0x60,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7216,0x7FEE,2,0x58,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7214,0x7FEE,2,0x50,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7212,0x7FEE,2,0x48,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7210,0x7FEE,2,0x40,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF720E,0x7FEE,2,0x38,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF720C,0x7FEE,2,0x30,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF720A,0x7FEE,2,0x28,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7208,0x7FEE,2,0x20,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7206,0x7FEE,2,0x18,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7204,0x7FEE,2,0x10,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7202,0x7FEE,2,0x8,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF7200,0x7FEE,2,0x0,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B7E,0x7FED,3,0x1F8,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B7C,0x7FED,3,0x1F0,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B7A,0x7FED,3,0x1E8,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B78,0x7FED,3,0x1E0,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B76,0x7FED,3,0x1D8,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B74,0x7FED,3,0x1D0,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B72,0x7FED,3,0x1C8,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B70,0x7FED,3,0x1C0,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B6E,0x7FED,3,0x1B8,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B6C,0x7FED,3,0x1B0,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B6A,0x7FED,3,0x1A8,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B68,0x7FED,3,0x1A0,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B66,0x7FED,3,0x198,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B64,0x7FED,3,0x190,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B62,0x7FED,3,0x188,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B60,0x7FED,3,0x180,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B5E,0x7FED,3,0x178,7F,FF,FF,FF,FF,80
15,7,3,movinv8,0x5FFF6B5C,0x7FED,3,0x170,7F,FF,FF,FF,FF,80
15,7,3,btf,0x5FFFECC0,0x7FFD,4,0x300,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFECC8,0x7FFD,4,0x320,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFECD0,0x7FFD,4,0x340,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFECD8,0x7FFD,4,0x360,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFECE0,0x7FFD,4,0x380,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFECE8,0x7FFD,4,0x3A0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFECF0,0x7FFD,4,0x3C0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFECF8,0x7FFD,4,0x3E0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC40,0x7FFD,4,0x100,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC48,0x7FFD,4,0x120,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC50,0x7FFD,4,0x140,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC58,0x7FFD,4,0x160,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC60,0x7FFD,4,0x180,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC68,0x7FFD,4,0x1A0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC70,0x7FFD,4,0x1C0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC78,0x7FFD,4,0x1E0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC00,0x7FFD,4,0x0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC08,0x7FFD,4,0x20,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC10,0x7FFD,4,0x40,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC18,0x7FFD,4,0x60,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC20,0x7FFD,4,0x80,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC28,0x7FFD,4,0xA0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC30,0x7FFD,4,0xC0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEC38,0x7FFD,4,0xE0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEBC0,0x7FFD,3,0x300,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEBC8,0x7FFD,3,0x320,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEBD0,0x7FFD,3,0x340,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEBD8,0x7FFD,3,0x360,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEBE0,0x7FFD,3,0x380,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEBE8,0x7FFD,3,0x3A0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEBF0,0x7FFD,3,0x3C0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEB80,0x7FFD,3,0x200,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEB88,0x7FFD,3,0x220,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEB90,0x7FFD,3,0x240,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEB98,0x7FFD,3,0x260,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEBA0,0x7FFD,3,0x280,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEBA8,0x7FFD,3,0x2A0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEBB0,0x7FFD,3,0x2C0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,3,btf,0x5FFFEBB8,0x7FFD,3,0x2E0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
